report_month,vp,loan_count,loan_volume,total_revenue,total_expense,contribution_margin,margin_pct,active_sales_hc,active_non_producing_sales_hc,productivity,bonus_spend_proxy,roi,event_compensafe_amt,event_rent_amt,event_payroll_amt,event_no_loan_bucket_rows,exception_flag,exception_reason
2025-01-01,Kimberly Taylor,5,2103380,2359.9036,45139.2194,-42779.3158,-18.127569,14,10,168.564543,-8701.2475,-0.271214,0,45895.98,0,19,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Kimberly Thomas,1,364500,429.1129,2958.5306,-2529.4177,-5.894527,1,0,429.1129,0,,0,3097.58,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Kimberly Wilson,3,338513,-2972.0581,26578.1516,-29550.2097,9.942676,5,1,-594.41162,0,,0,26751.2,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Kimberly Wright,8,2728093,3060.8718,2911354.1417,-2908293.2699,-950.151937,63,34,48.585267,-10724.956,-0.285397,0,2913034.35,0,76,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Kimberly Young,5,1360044,3377.1421,213608.8736,-210231.7315,-62.251373,11,4,307.012918,-19128.01625,-0.176555,0,214749.63,0,29,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Allen,1,0,0,2792.1,-2792.1,,4,2,0,0,,0,2792.1,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Linda Anderson,1,400716,819.5716,1373.2466,-553.675,-0.675566,8,2,102.44645,0,,0,1500,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Clark,2,1096250,991.8127,3010.8762,-2019.0635,-2.035731,2,1,495.90635,0,,0,3200.4,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Flores,1,0,0,331.3,-331.3,,2,1,0,0,,0,331.3,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Linda Garcia,1,430000,424.0674,1875.2558,-1451.1884,-3.42207,4,1,106.01685,0,,0,2000,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Hernandez,3,310451,-2316.5276,14502.5006,-16819.0282,7.260448,5,1,-463.30552,-1825.77375,1.268792,0,15200,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Hill,1,253440,393.8688,3790.4423,-3396.5735,-8.623617,7,5,56.266971,-2027.52,-0.194261,0,4000,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Jones,2,326400,526.3705,5528.7802,-5002.4097,-9.503591,7,3,75.195786,0,,0,5595.79,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda King,35,22718109,11219.2933,4758699.0883,-4747479.795,-423.153194,19,16,590.489121,-22496.625,-0.49871,0,4763332.82,0,475,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Martin,1,300000,66.5864,-3079.08,3145.6664,47.241875,4,2,16.6466,0,,0,-3076.08,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Martinez,2,356258.37,3474.1429,15777.5754,-12303.4325,-3.54143,7,4,496.306129,0,,0,17200,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Moore,1,236275,384.5094,-101.1059,485.6153,1.262948,18,3,21.361633,0,,0,0,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Nguyen,3,315283,2106.7983,12374.6589,-10267.8606,-4.87368,6,1,351.13305,-13520.51875,-0.155822,0,14000,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Perez,2,629651,1265.7374,25122.165,-23856.4276,-18.847849,3,1,421.912467,-3576.51,-0.353903,0,25467,0,9,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Ramirez,2,693772,1255.1935,59342.0655,-58086.872,-46.277225,5,3,251.0387,-5001.5625,-0.25096,0,59650.1,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Robinson,1,0,0,5800,-5800,,21,10,0,0,,0,5800,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Linda Sanchez,1,266800,544.6471,11975.7856,-11431.1385,-20.988156,19,13,28.665637,0,,0,12175,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Scott,2,672395,1381.8718,38650.0567,-37268.1849,-26.96935,4,3,345.46795,-4538.75,-0.304461,0,39051.06,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Thomas,2,429030,481.3885,19719.8237,-19238.4352,-39.964468,8,3,60.173562,0,,0,19838.41,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Thompson,1,1188000,184.0169,8816.9943,-8632.9774,-46.914046,11,4,16.728809,0,,0,8864.06,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Torres,7,2211643,4454.6742,50627.7896,-46173.1154,-10.365094,18,6,247.4819,-16189.9625,-0.27515,0,52043.27,0,23,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Walker,10,2687647,4854.7903,692965.2743,-688110.484,-141.738457,26,16,186.722704,-27884.2945,-0.174105,0,695342.16,0,61,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Linda Wilson,2,1352334,956.8747,85858.0665,-84901.1918,-88.727596,10,6,95.68747,0,,0,86020.9,0,14,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Linda Wright,3,2630930,874.6734,1146.4973,-271.8239,-0.310772,1,0,874.6734,-1645.875,-0.531434,0,1388.95,0,13,1,"contains_no_loan_bucket_rows,roi_outlier"
2025-01-01,Lisa Allen,2,1521440,514.7469,6714.0673,-6199.3204,-12.043434,11,4,46.795173,0,,0,6888.96,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Anderson,1,100000,663.684,8027.4,-7363.716,-11.095214,4,2,165.921,0,,0,8250,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Brown,2,687460,1396.6837,9178.0331,-7781.3494,-5.571304,1,0,1396.6837,-22730.625,-0.061445,0,9500,0,16,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Lisa Clark,2,291830,338.8374,2817.6147,-2478.7773,-7.315536,4,4,84.70935,0,,0,3000,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Davis,1,0,0,2361.63,-2361.63,,12,10,0,0,,0,2361.63,0,4,1,contains_no_loan_bucket_rows
2025-01-01,Lisa Garcia,1,0,0,5871.06,-5871.06,,8,5,0,0,,0,5871.06,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Lisa Hernandez,3,564001,1972.4393,177207.6996,-175235.2603,-88.841903,7,2,281.777043,-11369.7,-0.173482,0,178081.05,0,16,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Lisa Hill,1,260000,511.3573,295.6538,215.7035,0.421825,3,1,170.452433,0,,0,500,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Lisa Jackson,2,56000,1143.7054,78645.3186,-77501.6132,-67.763616,4,1,285.92635,0,,0,79583.14,0,10,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa King,2,1317100,708.4145,-177.8277,886.2422,1.251022,1,0,708.4145,0,,0,0,0,16,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Lopez,4,943965,1222.4778,45463.0536,-44240.5758,-36.189267,11,4,111.134345,-6619.32875,-0.184683,0,46130.2,0,11,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Lisa Martin,2,595937,1260.2705,6841.1781,-5580.9076,-4.428341,15,8,84.018033,0,,0,7236.26,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Miller,3,1074162,1500.8484,40769.2473,-39268.3989,-26.164134,3,1,500.2828,0,,0,41237.44,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Ramirez,2,1076095,1368.2126,27881.5191,-26513.3065,-19.37806,7,3,195.458943,0,,0,27978.95,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Rodriguez,3,964345,336.8729,82383.5769,-82046.704,-243.553886,31,20,10.866868,0,,0,82611.36,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Sanchez,1,0,0,0,0,,6,4,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Lisa Taylor,10,5115808,4504.6662,140626.249,-136121.5828,-30.217907,7,5,643.523743,-20574.285,-0.218946,0,141961.03,0,33,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Lisa Thomas,2,538150,1339.1769,2521.4366,-1182.2597,-0.882826,2,1,669.58845,0,,0,3000,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Torres,4,1801123,2406.6811,37017.6044,-34610.9233,-14.381184,17,8,141.569476,-5085,-0.47329,0,37802.23,0,16,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Lisa Wilson,1,0,0,2006.09,-2006.09,,5,2,0,0,,0,2006.09,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Lisa Wright,3,1889475,1142.7674,38602.6693,-37459.9019,-32.779988,8,5,142.845925,0,,0,38885.88,0,27,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Lisa Young,1,11375,-1654.0484,3727.0022,-5381.0506,3.253261,0,0,,0,,0,3730,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Allen,5,2189758,2426.8422,864152.0418,-861725.1996,-355.080853,31,20,78.285232,0,,0,864834.61,0,43,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Clark,1,958500,272.647,6693.2334,-6420.5864,-23.549081,17,8,16.038059,0,,0,6750.85,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Davis,3,938500,2222.1729,27951.8912,-25729.7183,-11.57863,8,1,277.771613,-1220,-1.821453,0,28478.31,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Margaret Garcia,10,5839779,3411.6029,2492504.4471,-2489092.8442,-729.596297,17,12,200.682524,-46927.5,-0.072699,0,2493436.98,0,72,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Margaret Hill,2,1689525,762.1176,19866.1882,-19104.0706,-25.06709,9,6,84.679733,0,,0,20000.46,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,"Margaret Hill,Lisa Williams",1,0,0,0,0,,17,8,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Margaret Jackson,1,280800,527.5956,9448.1884,-8920.5928,-16.908012,10,6,52.75956,-280.8,-1.878902,0,9637.62,0,1,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Margaret Lewis,4,1090535,1444.4649,36627.2226,-35182.7577,-24.356949,7,3,206.352129,-7533.79375,-0.191731,0,37279.22,0,10,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Margaret Martin,7,2139801,2744.0231,-1121.5514,3865.5745,1.408725,3,2,914.674367,-5192.25,-0.528484,0,0,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Margaret Martinez,5,501970,-458.3868,291247.0974,-291705.4842,636.374093,31,20,-14.786671,-2869.5625,0.159741,0,292249.04,0,17,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Perez,2,1136250,880.0469,1911.7717,-1031.7248,-1.172352,2,1,440.02345,0,,0,2144.2,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Rodriguez,1,388000,443.342,46836.6573,-46393.3153,-104.64453,11,5,40.303818,-1940,-0.228527,0,46974.58,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Margaret Sanchez,4,1696600,1545.4996,57619.5667,-56074.0671,-36.282162,15,9,103.033307,0,,0,58190.76,0,11,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Scott,1,337500,271.8711,-152.2148,424.0859,1.559879,32,21,8.495972,0,,0,0,0,19,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Taylor,1,914223,657.7187,9977.7383,-9320.0196,-14.170221,13,8,50.593746,0,,0,10038,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Thompson,1,0,0,0,0,,12,10,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Margaret Walker,1,525030,525.7701,3296.5483,-2770.7782,-5.269943,2,0,262.88505,0,,0,3394,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Margaret Wilson,2,343450,1468.2864,1912.8434,-444.557,-0.302773,2,0,734.1432,-6598.5,-0.222518,0,2500,0,4,1,"contains_no_loan_bucket_rows,roi_outlier"
2025-01-01,Margaret Young,4,1425500,2025.046,92781.7426,-90756.6966,-44.817104,9,5,225.005111,-16025,-0.126368,0,93490.15,0,18,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Anderson,1,0,0,10298.26,-10298.26,,7,6,0,0,,0,10298.26,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mark Clark,1,0,0,4000,-4000,,9,5,0,0,,0,4000,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mark Gonzalez,1,0,0,0,0,,6,6,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mark Harris,3,1189156,1909.7223,23054.5781,-21144.8558,-11.072215,9,3,212.191367,-4187.5,-0.456053,0,23600,0,9,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Jones,4,1776512,1715.3641,39336.8886,-37621.5245,-21.932093,26,16,65.975542,0,,0,39801.84,0,12,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mark King,8,2178725,4321.3118,24780.4708,-20459.159,-4.734479,31,20,139.397155,-3026.75,-1.427707,0,26734.42,0,29,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Lewis,2,270000,354.6352,6136.1711,-5781.5359,-16.302769,5,4,70.92704,-540,-0.656732,0,6333.06,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Martin,1,0,0,0,0,,8,5,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mark Moore,1,0,0,661.89,-661.89,,1,1,0,0,,0,661.89,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mark Ramirez,1,0,0,6184.46,-6184.46,,9,5,0,0,,0,6184.46,0,3,1,contains_no_loan_bucket_rows
2025-01-01,Mark Robinson,2,270000,600.2989,17687.627,-17087.3281,-28.4647,6,3,100.049817,0,,0,17767.59,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mark Rodriguez,1,273600,664.1272,1805.6623,-1141.5351,-1.71885,6,1,110.687867,0,,0,2000,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mark Sanchez,2,245653,-1378.1051,62028.0119,-63406.117,46.009638,11,2,-125.282282,0,,0,62127.2,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mark Smith,5,1887012,2462.3736,2285834.6426,-2283372.269,-927.305373,63,34,39.085295,-47250,-0.052114,0,2286575.35,0,66,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Taylor,2,189040,687.0621,81473.3946,-80786.3325,-117.582286,32,21,21.470691,-5671.2,-0.121149,0,81753.32,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Thomas,1,0,0,-3427.9,3427.9,,21,13,0,0,,0,-3427.9,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mark Thompson,1,616550,461.1518,3917.8719,-3456.7201,-7.49584,2,0,230.5759,0,,0,4005.78,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mark Torres,8,1954029,2293.09,733829.4969,-731536.4069,-319.017748,63,34,36.398254,-14658.775,-0.156431,0,735339.62,0,36,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Walker,6,1554812,2939.8595,98366.2093,-95426.3498,-32.459493,5,3,587.9719,-4639.5,-0.633659,0,99730.43,0,20,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark White,3,2049130,974.1871,63379.5008,-62405.3137,-64.058859,1,0,974.1871,0,,0,63684.6,0,13,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mark Wilson,1,0,0,6850,-6850,,19,15,0,0,,0,6850,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mark Wright,6,1301450,3539.2694,34587.2549,-31047.9855,-8.772428,14,6,252.804957,-4408.32,-0.802861,0,36184.6,0,22,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mark Young,4,1124867,-468.2106,33934.2854,-34402.496,73.476542,4,2,-117.05265,0,,0,34380.08,0,12,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mary Clark,11,2818456,828.7497,130334.0083,-129505.2586,-156.265829,4,2,207.187425,0,,0,131326.1,0,36,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mary Davis,1,256000,415.0844,2293.2891,-1878.2047,-4.524874,8,3,51.88555,-1280,-0.324285,0,2490,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mary Flores,2,519750,-1956.5519,21966.6878,-23923.2397,12.227245,8,2,-244.568988,0,,0,22075,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mary Garcia,6,2470375,3021.4935,5147.575,-2126.0815,-0.703653,4,2,755.373375,-4216.8,-0.716537,0,6053.25,0,18,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mary Gonzalez,1,0,0,2958.93,-2958.93,,7,1,0,0,,0,2958.93,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mary Harris,1,0,0,350,-350,,1,1,0,0,,0,350,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mary Hernandez,1,0,0,1875,-1875,,5,3,0,0,,0,1875,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Mary Jackson,1,0,0,3060,-3060,,9,5,0,0,,0,3060,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Mary Jones,5,3174500,1908.0314,24502.5455,-22594.5141,-11.841794,11,4,173.4574,0,,0,24972.48,0,25,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mary Lee,2,599920,-262.584,63905.8083,-64168.3923,244.372819,63,34,-4.168,0,,0,63996.07,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mary Nguyen,3,592239,464.9909,628.8056,-163.8147,-0.352297,18,3,25.832828,0,,0,791.4,0,7,1,contains_no_loan_bucket_rows
2025-01-01,Mary Robinson,1,0,0,3417.84,-3417.84,,17,8,0,0,,0,3417.84,0,3,1,contains_no_loan_bucket_rows
2025-01-01,Mary Rodriguez,5,1692962,2528.9565,18545.5962,-16016.6397,-6.3333,21,10,120.4265,-7866.715,-0.321476,0,19300,0,16,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mary Scott,2,747118,1373.1487,2704.2443,-1331.0956,-0.969375,8,2,171.643588,0,,0,3000,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Mary Taylor,1,116250,645.7768,-429.581,1075.3578,1.665216,2,0,322.8884,-1453.125,-0.444406,0,0,0,1,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Mary Thompson,2,444750,1041.3998,9068.0417,-8026.6419,-7.707551,5,2,208.27996,-5665.625,-0.18381,0,9614.28,0,10,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Allen,2,455658,1005.9063,16317.6993,-15311.793,-15.221888,8,1,125.738287,0,,0,16788.33,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew Clark,1,0,0,24693.57,-24693.57,,27,15,0,0,,0,24693.57,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Matthew Flores,1,0,0,23487.29,-23487.29,,11,5,0,0,,0,23487.29,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Matthew Garcia,1,521910,500.9242,375772.0954,-375271.1712,-749.157599,63,34,7.951178,0,,0,375875.4,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew Gonzalez,1,0,0,5868.7,-5868.7,,8,5,0,0,,0,5868.7,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Matthew Hernandez,2,1420000,171.053,157240.2758,-157069.2228,-918.248863,29,17,5.898379,0,,0,157277.98,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew Hill,1,1616000,103.24,211350.2152,-211246.9752,-2046.173723,11,5,9.385455,0,,0,211385.61,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew Jackson,20,6181600,3624.0193,505361.92,-501737.9007,-138.447911,10,8,362.40193,-3966.2,-0.913726,0,508545.9,0,87,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Jones,1,854000,409.6994,74020.0051,-73610.3057,-179.669059,27,15,15.174052,0,,0,74080.71,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew King,2,690167,1084.9788,104234.92,-103149.9412,-95.070928,6,4,180.8298,-12153.375,-0.089274,0,104402.08,0,14,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Lee,1,0,0,0,0,,8,5,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Matthew Lewis,2,997000,434.5839,3047.5717,-2612.9878,-6.01262,4,3,108.645975,0,,0,3100,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew Martin,2,340000,930.8604,7765.6275,-6834.7671,-7.342419,7,5,132.980057,0,,0,7850,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew Moore,14,8392884,5900.7498,511473.9835,-505573.2337,-85.67949,6,2,983.4583,-180901.6625,-0.032619,0,512777.46,0,63,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Perez,1,63535,1008.0496,7173.0448,-6164.9952,-6.115766,2,1,504.0248,-7242.99,-0.139176,0,8000,0,7,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Ramirez,1,0,0,174.19,-174.19,,5,4,0,0,,0,174.19,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Matthew Robinson,2,741150,1201.7622,-285.0454,1486.8076,1.23719,2,1,600.8811,-2586.9375,-0.46455,0,0,0,11,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Sanchez,1,0,0,0,0,,32,21,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Matthew Smith,6,2411892,3336.5166,18789.2474,-15452.7308,-4.631396,6,2,556.0861,-1665,-2.003914,0,19627.92,0,11,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Thomas,4,2494704,1664.7107,35884.5927,-34219.882,-20.556053,3,2,554.903567,-220.80125,-7.539408,0,36439.56,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Thompson,3,1094050,1342.5008,13323.6112,-11981.1104,-8.924472,17,11,78.970635,-2908.6125,-0.461561,0,14069.88,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Torres,1,230743,563.9519,1270.1243,-706.1724,-1.252186,4,3,140.987975,0,,0,1500,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew White,7,2206581,1364.1455,29103.9,-27739.7545,-20.334894,5,1,272.8291,-6517,-0.209321,0,29791.26,0,19,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Matthew Williams,4,1796500,1412.7837,-458.6125,1871.3962,1.324616,4,1,353.195925,0,,0,0,0,16,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Matthew Wilson,2,939937,1249.9605,-1505.5812,2755.5417,2.204503,3,0,416.6535,-310.5,-4.025638,0,-1264.74,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Allen,1,0,0,0,0,,32,21,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Michael Davis,1,334650,729.8119,26941.1178,-26211.3059,-35.915153,10,5,72.98119,-4183.125,-0.174466,0,27100.55,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Flores,3,811950,1753.0956,38633.5912,-36880.4956,-21.037356,6,3,292.1826,-2360,-0.742837,0,39244.5,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Gonzalez,5,2756937,1973.5475,16451.2828,-14477.7353,-7.335894,9,3,219.283056,0,,0,17000,0,10,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Harris,2,1297000,409.3206,3427.1219,-3017.8013,-7.372708,5,1,81.86412,0,,0,3598.54,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Hernandez,1,436500,318.2349,15877.0687,-15558.8338,-48.891036,7,2,45.462129,-6547.5,-0.048604,0,16000,0,2,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Jackson,4,933111,1863.291,53178.5707,-51315.2797,-27.540132,7,3,266.184429,-4830.01875,-0.385773,0,54086.82,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Johnson,1,505000,938.1257,245633.0808,-244694.9551,-260.833868,17,11,55.183865,0,,0,245678.16,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael King,1,295000,647.7156,35306.5924,-34658.8768,-53.509406,17,7,38.100918,-1475,-0.439129,0,35487.05,0,4,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Lewis,6,6748900,1841.1749,142952.1434,-141110.9685,-76.641805,4,3,460.293725,-1800,-1.022875,0,143318.35,0,22,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Michael Martin,1,0,0,3500,-3500,,7,4,0,0,,0,3500,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Michael Martinez,1,0,0,268.38,-268.38,,3,2,0,0,,0,268.38,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Michael Moore,1,548432,448.3449,2601.8861,-2153.5412,-4.803314,17,8,26.373229,0,,0,2700.34,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Nguyen,2,913429,818.6351,55061.9754,-54243.3403,-66.260707,10,6,81.86351,0,,0,55299.15,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Michael Ramirez,1,800000,295.2001,17431.5625,-17136.3624,-58.049988,8,5,36.900013,0,,0,17500,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
