attribution_source,company_id,cost_center_manager_name,department_id,division_manager_name,employee_id,loan_id,loan_org_attr_id,login_bundle_id,product_id,region_manager_name,reporting_period_id,state_id,vp_id
Duke Data V4,2,Patricia Flores,3,Margaret Rodriguez,525,927,7368,48,7,Margaret Rodriguez,1,13,55
Duke Data V4,2,Patricia Flores,8,Margaret Rodriguez,392,927,7369,48,7,Margaret Rodriguez,1,13,55
Duke Data V4,4,Daniel Lopez,2,Christopher Lopez,541,1271,7370,231,17,Linda Jackson,1,13,31
Duke Data V4,1,Thomas Thomas,10,Karen Clark,23,1272,7371,453,28,Karen Clark,1,11,725
Duke Data V4,1,Thomas Thomas,2,Karen Clark,1316,1272,7372,453,28,Karen Clark,1,11,725
Duke Data V4,1,Richard Martinez,5,Karen Clark,31,1866,7373,26,1,Linda Taylor,1,16,29
Duke Data V4,2,Michelle Torres,2,Paul Scott,628,928,7374,91,76,Linda Jackson,1,13,99
Duke Data V4,2,Michelle Torres,4,Paul Scott,696,928,7375,91,76,Linda Jackson,1,13,99
Duke Data V4,2,Michelle Torres,3,Paul Scott,108,928,7376,91,76,Linda Jackson,1,13,99
Duke Data V4,2,Michelle Torres,1,Paul Scott,577,928,7377,91,76,Linda Jackson,1,13,99
Duke Data V4,2,Michelle Torres,8,Paul Scott,629,928,7378,91,76,Linda Jackson,1,13,99
Duke Data V4,2,Kimberly Flores,8,Emily Miller,485,1867,7379,501,17,Nancy Lewis,1,29,830
Duke Data V4,2,Kimberly Flores,12,Emily Miller,78,1241,7380,76,78,Steven Rodriguez,1,16,98
Duke Data V4,2,Kimberly Flores,11,Emily Miller,149,1241,7381,76,78,Steven Rodriguez,1,16,98
Duke Data V4,2,Kimberly Flores,11,Emily Miller,486,1241,7382,76,78,Steven Rodriguez,1,16,98
Duke Data V4,2,Kimberly Flores,2,Emily Miller,195,1241,7383,76,78,Steven Rodriguez,1,16,98
Duke Data V4,2,Kimberly Lee,1,Mary Williams,822,1242,7384,248,4,Paul Garcia,1,18,720
Duke Data V4,2,Kimberly Flores,1,Margaret Rodriguez,1039,1243,7385,45,1,James Taylor,1,13,52
Duke Data V4,2,Kimberly Flores,8,Margaret Rodriguez,288,1243,7386,45,1,James Taylor,1,13,52
Duke Data V4,2,Kimberly Flores,10,Margaret Rodriguez,327,1243,7387,45,1,James Taylor,1,13,52
Duke Data V4,2,Karen Taylor,3,Paul Scott,566,1244,7388,382,24,Linda Jackson,1,13,181
Duke Data V4,2,Karen Taylor,7,Paul Scott,1068,1244,7389,382,24,Linda Jackson,1,13,181
Duke Data V4,2,Karen Taylor,11,Paul Scott,1317,1244,7390,382,24,Linda Jackson,1,13,181
Duke Data V4,2,Linda King,5,Emily Miller,497,1245,7391,47,21,Emily Miller,1,11,54
Duke Data V4,2,Linda King,13,Emily Miller,949,1245,7392,47,21,Emily Miller,1,11,54
Duke Data V4,2,Linda King,1,Emily Miller,689,1245,7393,47,21,Emily Miller,1,11,54
Duke Data V4,2,Linda King,1,Emily Miller,620,1245,7394,47,21,Emily Miller,1,11,54
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",1,Margaret Rodriguez,492,1526,7395,217,7,Donald Scott,1,21,348
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",1,Margaret Rodriguez,451,1526,7396,217,7,Donald Scott,1,21,348
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",1,Margaret Rodriguez,453,1526,7397,217,7,Donald Scott,1,21,348
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",2,Margaret Rodriguez,1039,1526,7398,217,7,Donald Scott,1,21,348
Duke Data V4,2,Lisa Wright,9,Michael Robinson,214,1528,7399,224,51,Lisa Wright,1,18,182
Duke Data V4,2,Lisa Wright,21,Michael Robinson,1006,1528,7400,224,51,Lisa Wright,1,18,182
Duke Data V4,2,Lisa Wright,13,Michael Robinson,1016,1528,7401,224,51,Lisa Wright,1,18,182
Duke Data V4,2,Lisa Wright,4,Michael Robinson,1041,1528,7402,224,51,Lisa Wright,1,18,182
Duke Data V4,2,Lisa Wright,1,Michael Robinson,600,1528,7403,224,51,Lisa Wright,1,18,182
Duke Data V4,2,Donna Lopez,4,Michael Robinson,22,1529,7404,432,58,Mary Lee,1,4,659
Duke Data V4,2,Donna Lopez,8,Michael Robinson,899,1529,7405,432,58,Mary Lee,1,4,659
Duke Data V4,2,Daniel Miller,12,Margaret Thompson,78,1542,7406,219,5,Daniel Davis,1,39,293
Duke Data V4,2,"Richard Anderson,Donna Johnson",8,Karen Miller,1153,1868,7407,445,17,Mark Ramirez,1,10,513
Duke Data V4,2,"Susan Harris,Richard Brown",4,Emily Miller,948,1869,7408,177,1,Steven Rodriguez,1,16,382
Duke Data V4,2,"Susan Harris,Richard Brown",2,Emily Miller,1128,1869,7409,177,1,Steven Rodriguez,1,16,382
Duke Data V4,2,"Susan Harris,Richard Brown",1,Emily Miller,427,1869,7410,177,1,Steven Rodriguez,1,16,382
Duke Data V4,2,"Susan Harris,Richard Brown",21,Emily Miller,203,1869,7411,177,1,Steven Rodriguez,1,16,382
Duke Data V4,2,"Susan Harris,Richard Brown",16,Emily Miller,1117,1869,7412,177,1,Steven Rodriguez,1,16,382
Duke Data V4,2,"Susan Harris,Richard Brown",5,Emily Miller,1156,1869,7413,177,1,Steven Rodriguez,1,16,382
Duke Data V4,2,Lisa Thomas,7,Margaret Rodriguez,364,1870,7414,167,4,Patricia Wilson,1,21,200
Duke Data V4,2,Lisa Thomas,2,Margaret Rodriguez,1097,1870,7415,167,4,Patricia Wilson,1,21,200
Duke Data V4,2,Joseph Thompson,3,Margaret Rodriguez,108,1871,7416,315,20,Andrew Miller,1,32,812
Duke Data V4,2,Joseph Thompson,4,Margaret Rodriguez,668,1871,7417,315,20,Andrew Miller,1,32,812
Duke Data V4,2,Joseph Thompson,8,Margaret Rodriguez,795,1871,7418,315,20,Andrew Miller,1,32,812
Duke Data V4,2,Margaret Williams,10,Karen Miller,508,1872,7419,311,1,Betty Robinson,1,17,831
Duke Data V4,2,Margaret Williams,4,Karen Miller,1137,1872,7420,311,1,Betty Robinson,1,17,831
Duke Data V4,2,Margaret Williams,1,Karen Miller,564,1872,7421,311,1,Betty Robinson,1,17,831
Duke Data V4,2,"Daniel Garcia,Linda Walker",5,Margaret Thompson,295,1873,7422,165,5,Margaret Thompson,1,9,274
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,384,1873,7423,165,5,Margaret Thompson,1,9,274
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,557,1873,7424,165,5,Margaret Thompson,1,9,274
Duke Data V4,2,"Daniel Garcia,Linda Walker",3,Margaret Thompson,218,1874,7425,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",12,Margaret Thompson,78,1874,7426,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",4,Margaret Thompson,366,1874,7427,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",10,Margaret Thompson,367,1874,7428,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,685,1874,7429,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",8,Margaret Thompson,1107,1874,7430,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",1,Margaret Thompson,1069,1874,7431,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,204,1874,7432,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",5,Margaret Thompson,348,1874,7433,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,557,1874,7434,165,1,Margaret Thompson,1,9,203
Duke Data V4,2,Thomas Nguyen,1,Paul Scott,236,1875,7435,400,3,Linda Jackson,1,18,395
Duke Data V4,2,Thomas Nguyen,2,Paul Scott,1318,1875,7436,400,3,Linda Jackson,1,18,395
Duke Data V4,2,Mark Scott,2,Paul Scott,261,1876,7437,141,7,Linda Jackson,1,4,784
Duke Data V4,2,Mark Scott,2,Paul Scott,811,1876,7438,141,7,Linda Jackson,1,4,784
Duke Data V4,2,Mark Scott,2,Paul Scott,1159,1876,7439,141,7,Linda Jackson,1,4,784
Duke Data V4,3,Jennifer Hill,2,Jennifer Hill,9,1877,7440,142,9,Jennifer Hill,1,6,832
Duke Data V4,3,Kimberly Flores,14,James Torres,107,1878,7441,22,21,James Torres,1,4,25
Duke Data V4,3,Kimberly Flores,3,James Torres,108,1878,7442,22,21,James Torres,1,4,25
Duke Data V4,3,Kimberly Flores,2,James Torres,336,1878,7443,22,21,James Torres,1,4,25
Duke Data V4,3,Kimberly Flores,1,James Torres,58,1878,7444,22,21,James Torres,1,4,25
Duke Data V4,3,Jennifer Brown,14,James Torres,107,1879,7445,40,7,Karen Clark,1,18,832
Duke Data V4,3,Jennifer Brown,3,James Torres,111,1879,7446,40,7,Karen Clark,1,18,832
Duke Data V4,3,Jennifer Brown,1,James Torres,220,1879,7447,40,7,Karen Clark,1,18,832
Duke Data V4,3,Daniel Scott,2,Jennifer Hill,599,1880,7448,381,174,Jennifer Hill,1,9,417
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,151,1881,7449,57,175,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,375,1881,7450,57,175,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,974,1881,7451,57,175,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",13,Emily Miller,320,1881,7452,57,175,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,321,1881,7453,57,175,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,656,1881,7454,57,175,William Allen,1,1,339
Duke Data V4,2,Nancy King,5,Emily Miller,1048,1882,7455,55,20,Charles Moore,1,41,90
Duke Data V4,2,Nancy King,4,Emily Miller,402,1882,7456,55,20,Charles Moore,1,41,90
Duke Data V4,2,Nancy King,10,Emily Miller,213,1882,7457,55,20,Charles Moore,1,41,90
Duke Data V4,2,James Walker,2,Karen Flores,139,1883,7458,52,117,Steven Rodriguez,1,16,299
Duke Data V4,2,James Walker,13,Karen Flores,147,1883,7459,52,117,Steven Rodriguez,1,16,299
Duke Data V4,2,James Walker,1,Karen Flores,763,1883,7460,52,117,Steven Rodriguez,1,16,299
Duke Data V4,2,Sarah Thomas,1,Paul Scott,636,1884,7461,156,13,Linda Jackson,1,7,184
Duke Data V4,2,Sarah Thomas,4,Paul Scott,182,1884,7462,156,13,Linda Jackson,1,7,184
Duke Data V4,2,Karen Williams,1,Emily Miller,324,1885,7463,157,7,Charles Moore,1,6,664
Duke Data V4,2,Karen Williams,11,Emily Miller,190,1885,7464,157,7,Charles Moore,1,6,664
Duke Data V4,2,Karen Williams,11,Emily Miller,349,1885,7465,157,7,Charles Moore,1,6,664
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,150,1352,7466,57,7,William Allen,1,16,738
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,261,1352,7467,57,7,William Allen,1,16,738
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,568,1352,7468,57,7,William Allen,1,16,738
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,59,1352,7469,57,7,William Allen,1,16,738
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,185,1352,7470,57,7,William Allen,1,16,738
Duke Data V4,2,"William Allen,Margaret Moore",14,Emily Miller,323,1352,7471,57,7,William Allen,1,16,738
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,198,1352,7472,57,7,William Allen,1,16,738
Duke Data V4,2,Lisa Lopez,2,Margaret Rodriguez,1038,1354,7473,340,8,James Taylor,1,24,605
Duke Data V4,2,Lisa Lopez,7,Margaret Rodriguez,1266,1354,7474,340,8,James Taylor,1,24,605
Duke Data V4,2,Donald Nguyen,11,Emily Miller,342,1355,7475,268,25,Steven Rodriguez,1,16,647
Duke Data V4,2,Paul Garcia,11,Mary Williams,701,1886,7476,397,7,Paul Garcia,1,4,833
Duke Data V4,2,Kimberly Flores,9,Margaret Rodriguez,218,612,7477,215,7,Kimberly Young,1,13,287
Duke Data V4,2,Kimberly Flores,3,Margaret Rodriguez,525,612,7478,215,7,Kimberly Young,1,13,287
Duke Data V4,2,Jessica Davis,4,Mary Williams,200,1887,7479,359,1,Robert Flores,1,4,834
Duke Data V4,2,Jessica Davis,1,Mary Williams,89,1887,7480,359,1,Robert Flores,1,4,834
Duke Data V4,2,Jessica Davis,9,Mary Williams,747,1887,7481,359,1,Robert Flores,1,4,834
Duke Data V4,2,Jessica Davis,1,Mary Williams,1319,1887,7482,359,1,Robert Flores,1,4,834
Duke Data V4,2,Donald Perez,2,Emily Miller,316,613,7483,319,93,Nancy Lewis,1,5,454
Duke Data V4,2,Donald Perez,3,Emily Miller,659,613,7484,319,93,Nancy Lewis,1,5,454
Duke Data V4,2,Linda King,5,Emily Miller,497,614,7485,47,1,Emily Miller,1,11,54
Duke Data V4,2,"Robert Miller,Jessica Thomas",1,Emily Miller,943,1888,7486,204,21,Steven Rodriguez,1,16,249
Duke Data V4,2,"Robert Miller,Jessica Thomas",7,Emily Miller,944,1888,7487,204,21,Steven Rodriguez,1,16,249
Duke Data V4,2,Kimberly Lee,4,Mary Williams,801,1889,7488,248,9,Paul Garcia,1,34,835
Duke Data V4,2,Anthony Jones,3,Michael Robinson,617,1890,7489,334,176,Lisa Wright,1,4,521
Duke Data V4,2,Anthony Jones,10,Michael Robinson,1042,1890,7490,334,176,Lisa Wright,1,4,521
Duke Data V4,2,Anthony Jones,7,Michael Robinson,2,1890,7491,334,176,Lisa Wright,1,4,521
Duke Data V4,2,Paul Garcia,12,Mary Williams,87,1886,7492,397,7,Paul Garcia,1,4,833
Duke Data V4,2,Paul Garcia,2,Mary Williams,181,1886,7493,397,7,Paul Garcia,1,4,833
Duke Data V4,2,Paul Garcia,11,Mary Williams,812,1886,7494,397,7,Paul Garcia,1,4,833
Duke Data V4,2,Donald Scott,9,Margaret Rodriguez,179,1356,7495,54,15,Donald Scott,1,24,61
Duke Data V4,2,Anthony Jones,19,Michael Robinson,837,1890,7496,334,176,Lisa Wright,1,4,521
Duke Data V4,2,Anthony Jones,2,Michael Robinson,654,1890,7497,334,176,Lisa Wright,1,4,521
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,59,1891,7498,57,7,William Allen,1,1,49
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,1891,7499,57,7,William Allen,1,1,49
Duke Data V4,2,Donald Scott,2,Margaret Rodriguez,8,1356,7500,54,15,Donald Scott,1,24,61
Duke Data V4,2,Donald Scott,5,Margaret Rodriguez,30,1356,7501,54,15,Donald Scott,1,24,61
Duke Data V4,2,Donald Scott,14,Margaret Rodriguez,110,1356,7502,54,15,Donald Scott,1,24,61
Duke Data V4,2,"William Allen,Margaret Moore",10,Emily Miller,213,1891,7503,57,7,William Allen,1,1,49
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,203,1891,7504,57,7,William Allen,1,1,49
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,198,1891,7505,57,7,William Allen,1,1,49
Duke Data V4,2,Linda King,2,Emily Miller,123,1892,7506,47,21,Emily Miller,1,11,54
Duke Data V4,2,Donald Scott,3,Margaret Rodriguez,589,1356,7507,54,15,Donald Scott,1,24,61
Duke Data V4,2,"James Lopez,Mary Flores",2,Karen Miller,200,1358,7508,79,38,Mark Ramirez,1,13,87
Duke Data V4,2,Linda King,1,Emily Miller,127,1892,7509,47,21,Emily Miller,1,11,54
Duke Data V4,2,Thomas Johnson,2,Margaret Rodriguez,680,1893,7510,272,17,Kimberly Young,1,24,388
Duke Data V4,2,Thomas Johnson,4,Margaret Rodriguez,283,1893,7511,272,17,Kimberly Young,1,24,388
Duke Data V4,2,Thomas Johnson,5,Margaret Rodriguez,991,1893,7512,272,17,Kimberly Young,1,24,388
Duke Data V4,2,Joshua Perez,12,Margaret Rodriguez,78,1894,7513,307,1,Charles White,1,42,429
Duke Data V4,2,Joshua Perez,5,Margaret Rodriguez,45,1894,7514,307,1,Charles White,1,42,429
Duke Data V4,2,Joshua Perez,2,Margaret Rodriguez,671,1894,7515,307,1,Charles White,1,42,429
Duke Data V4,2,Joshua Perez,2,Margaret Rodriguez,307,1894,7516,307,1,Charles White,1,42,429
Duke Data V4,2,Matthew Moore,2,Karen Flores,524,1895,7517,228,7,Steven Rodriguez,1,3,320
Duke Data V4,2,Matthew Moore,11,Karen Flores,730,1895,7518,228,7,Steven Rodriguez,1,3,320
Duke Data V4,2,Matthew Moore,7,Karen Flores,486,1895,7519,228,7,Steven Rodriguez,1,3,320
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,979,1651,7520,57,7,William Allen,1,1,467
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,75,1651,7521,57,7,William Allen,1,1,467
Duke Data V4,2,John Wilson,5,Paul Scott,199,1896,7522,370,1,Linda Jackson,1,13,698
Duke Data V4,2,John Wilson,13,Paul Scott,83,1896,7523,370,1,Linda Jackson,1,13,698
Duke Data V4,2,John Wilson,19,Paul Scott,158,1896,7524,370,1,Linda Jackson,1,13,698
Duke Data V4,2,John Wilson,19,Paul Scott,912,1896,7525,370,1,Linda Jackson,1,13,698
Duke Data V4,2,Linda Young,2,Emily Miller,43,1897,7526,73,1,Matthew Smith,1,6,836
Duke Data V4,2,Linda Young,10,Emily Miller,213,1897,7527,73,1,Matthew Smith,1,6,836
Duke Data V4,2,Joshua King,13,Emily Miller,1320,1898,7528,56,1,James White,1,3,515
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,332,1899,7529,57,27,William Allen,1,3,738
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,1899,7530,57,27,William Allen,1,3,738
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,338,1899,7531,57,27,William Allen,1,3,738
Duke Data V4,2,"William Allen,Margaret Moore",3,Emily Miller,170,1899,7532,57,27,William Allen,1,3,738
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,198,1899,7533,57,27,William Allen,1,3,738
Duke Data V4,2,Anthony Jones,8,Margaret Thompson,1081,1900,7534,371,4,Margaret Thompson,1,9,234
Duke Data V4,2,Anthony Jones,3,Margaret Thompson,496,1900,7535,371,4,Margaret Thompson,1,9,234
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,347,1901,7536,57,20,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",9,Emily Miller,184,1901,7537,57,20,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",5,Emily Miller,733,1901,7538,57,20,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,974,1901,7539,57,20,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",13,Emily Miller,320,1901,7540,57,20,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",14,Emily Miller,348,1901,7541,57,20,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,656,1901,7542,57,20,William Allen,1,16,339
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,197,1901,7543,57,20,William Allen,1,16,339
Duke Data V4,2,Betty Anderson,2,Margaret Rodriguez,239,1902,7544,77,1,Margaret Rodriguez,1,13,110
Duke Data V4,2,Betty Anderson,1,Margaret Rodriguez,193,1902,7545,77,1,Margaret Rodriguez,1,13,110
Duke Data V4,2,Betty Anderson,13,Margaret Rodriguez,679,1902,7546,77,1,Margaret Rodriguez,1,13,110
Duke Data V4,2,Betty Anderson,5,Margaret Rodriguez,843,1902,7547,77,1,Margaret Rodriguez,1,13,110
Duke Data V4,2,Kimberly Flores,1,Emily Miller,133,1903,7548,76,7,Steven Rodriguez,1,16,346
Duke Data V4,2,Kimberly Flores,2,Emily Miller,569,1903,7549,76,7,Steven Rodriguez,1,16,346
Duke Data V4,2,Lisa Lopez,2,Margaret Rodriguez,1166,1904,7550,340,17,James Taylor,1,24,483
Duke Data V4,2,Lisa Lopez,3,Margaret Rodriguez,589,1904,7551,340,17,James Taylor,1,24,483
Duke Data V4,2,Charles Thompson,8,Karen Miller,84,1905,7552,227,20,Karen Miller,1,7,242
Duke Data V4,2,James Taylor,1,Margaret Rodriguez,946,1906,7553,276,7,James Taylor,1,13,248
Duke Data V4,2,"Emily Taylor,Christopher Walker",3,Mary Williams,555,1907,7554,308,1,Mary Williams,1,17,556
Duke Data V4,2,Michael Harris,12,Emily Miller,78,1908,7555,160,4,Nancy Lewis,1,29,837
Duke Data V4,2,Michael Harris,2,Emily Miller,400,1908,7556,160,4,Nancy Lewis,1,29,837
Duke Data V4,2,Michael Harris,2,Emily Miller,308,1908,7557,160,4,Nancy Lewis,1,29,837
Duke Data V4,2,Lisa Lopez,12,Margaret Rodriguez,78,1909,7558,340,7,James Taylor,1,13,483
Duke Data V4,2,Charles Martin,11,Margaret Rodriguez,119,1910,7559,362,7,Charles White,1,15,530
Duke Data V4,2,Kimberly Flores,2,Emily Miller,1321,1911,7560,76,177,Steven Rodriguez,1,16,59
Duke Data V4,2,Kimberly Flores,2,Emily Miller,1322,1911,7561,76,177,Steven Rodriguez,1,16,59
Duke Data V4,2,Kimberly Flores,2,Emily Miller,1323,1911,7562,76,177,Steven Rodriguez,1,16,59
Duke Data V4,2,Susan Miller,1,Emily Miller,597,1912,7563,245,2,Matthew Smith,1,6,263
Duke Data V4,2,Sarah Thomas,1,Paul Scott,809,1151,7564,156,15,Linda Jackson,1,25,184
Duke Data V4,2,Sarah Thomas,13,Paul Scott,810,1151,7565,156,15,Linda Jackson,1,25,184
Duke Data V4,2,Mark Scott,2,Paul Scott,805,1913,7566,114,7,Mark Scott,1,11,838
Duke Data V4,2,Mark Scott,15,Paul Scott,32,1914,7567,114,21,Mark Scott,1,3,311
Duke Data V4,2,Mark Scott,2,Paul Scott,805,1914,7568,114,21,Mark Scott,1,3,311
Duke Data V4,2,Mark Scott,11,Paul Scott,513,1914,7569,114,21,Mark Scott,1,3,311
Duke Data V4,2,Mark Scott,2,Paul Scott,664,1914,7570,114,21,Mark Scott,1,3,311
Duke Data V4,2,Mark Scott,20,Paul Scott,806,1914,7571,114,21,Mark Scott,1,3,311
Duke Data V4,2,Mark Scott,16,Paul Scott,81,1915,7572,114,7,Mark Scott,1,3,316
Duke Data V4,2,Mark Scott,2,Paul Scott,257,1915,7573,114,7,Mark Scott,1,3,316
Duke Data V4,2,Mark Harris,2,Paul Scott,1324,1916,7574,115,13,Patricia Scott,1,45,364
Duke Data V4,2,Mark Harris,2,Paul Scott,1190,1916,7575,115,13,Patricia Scott,1,45,364
Duke Data V4,2,Mark Harris,2,Paul Scott,1065,1916,7576,115,13,Patricia Scott,1,45,364
Duke Data V4,2,Mark Harris,2,Paul Scott,1194,1916,7577,115,13,Patricia Scott,1,45,364
Duke Data V4,2,John Wright,3,Paul Scott,842,1917,7578,116,17,Patricia Scott,1,9,839
Duke Data V4,2,John Wright,2,Paul Scott,241,1917,7579,116,17,Patricia Scott,1,9,839
Duke Data V4,2,John Wright,2,Paul Scott,1325,1917,7580,116,17,Patricia Scott,1,9,839
Duke Data V4,2,John Wright,2,Paul Scott,256,1917,7581,116,17,Patricia Scott,1,9,839
Duke Data V4,2,Mark Scott,2,Paul Scott,805,1918,7582,114,7,Mark Scott,1,13,840
Duke Data V4,2,Mark Scott,2,Paul Scott,1326,1918,7583,114,7,Mark Scott,1,13,840
Duke Data V4,2,Mark Scott,1,Paul Scott,81,1918,7584,114,7,Mark Scott,1,13,840
Duke Data V4,2,Mark Scott,11,Paul Scott,513,1918,7585,114,7,Mark Scott,1,13,840
Duke Data V4,2,Mark Scott,16,Paul Scott,81,1918,7586,114,7,Mark Scott,1,13,840
Duke Data V4,2,Mark Scott,20,Paul Scott,515,1918,7587,114,7,Mark Scott,1,13,840
Duke Data V4,2,Mark Scott,2,Paul Scott,703,1919,7588,114,13,Mark Scott,1,13,376
Duke Data V4,2,Mark Scott,3,Paul Scott,464,1919,7589,114,13,Mark Scott,1,13,376
Duke Data V4,2,John Wright,15,Paul Scott,32,1920,7590,116,13,Patricia Scott,1,23,800
Duke Data V4,2,John Wright,11,Paul Scott,663,1920,7591,116,13,Patricia Scott,1,23,800
Duke Data V4,2,John Wright,2,Paul Scott,1267,1920,7592,116,13,Patricia Scott,1,23,800
Duke Data V4,2,John Wright,2,Paul Scott,625,1921,7593,116,7,Patricia Scott,1,25,363
Duke Data V4,2,Linda Smith,2,Emily Miller,333,1922,7594,17,4,Linda Smith,1,11,560
Duke Data V4,2,Linda Smith,12,Emily Miller,78,1922,7595,17,4,Linda Smith,1,11,560
Duke Data V4,2,Linda Smith,3,Emily Miller,285,1922,7596,17,4,Linda Smith,1,11,560
Duke Data V4,2,"Daniel Garcia,Linda Walker",9,Margaret Thompson,368,1923,7597,165,5,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,685,1923,7598,165,5,Margaret Thompson,1,9,203
Duke Data V4,2,"Daniel Garcia,Linda Walker",2,Margaret Thompson,1327,1923,7599,165,5,Margaret Thompson,1,9,203
Duke Data V4,2,Linda Smith,7,Emily Miller,1311,1924,7600,17,178,Linda Smith,1,46,841
Duke Data V4,2,Linda Smith,8,Emily Miller,40,1924,7601,17,178,Linda Smith,1,46,841
Duke Data V4,2,Linda Smith,5,Emily Miller,336,1924,7602,17,178,Linda Smith,1,46,841
Duke Data V4,2,Linda Smith,2,Emily Miller,605,1924,7603,17,178,Linda Smith,1,46,841
Duke Data V4,2,"Paul Lee,James Brown",2,Karen Miller,1328,1925,7604,502,179,Betty Robinson,1,18,842
Duke Data V4,2,"Paul Lee,James Brown",5,Karen Miller,757,1925,7605,502,179,Betty Robinson,1,18,842
Duke Data V4,2,Daniel Taylor,5,Margaret Thompson,833,1926,7606,31,12,Daniel Davis,1,20,759
Duke Data V4,2,"Richard Anderson,Donna Johnson",19,Karen Miller,969,1927,7607,445,180,Mark Ramirez,1,21,843
Duke Data V4,2,"Richard Anderson,Donna Johnson",11,Karen Miller,862,1927,7608,445,180,Mark Ramirez,1,21,843
Duke Data V4,2,Sarah Thomas,2,Paul Scott,1058,1151,7609,156,15,Linda Jackson,1,25,184
Duke Data V4,2,Sarah Thomas,1,Paul Scott,318,1151,7610,156,15,Linda Jackson,1,25,184
Duke Data V4,2,Charles White,5,Margaret Rodriguez,45,1153,7611,222,12,Charles White,1,15,28
Duke Data V4,2,James Walker,2,Karen Flores,139,1154,7612,52,4,Steven Rodriguez,1,16,59
Duke Data V4,2,James Walker,16,Karen Flores,174,1154,7613,52,4,Steven Rodriguez,1,16,59
Duke Data V4,2,Barbara Martinez,12,Margaret Thompson,78,1928,7614,225,13,Daniel Davis,1,39,384
Duke Data V4,2,Barbara Martinez,7,Margaret Thompson,523,1928,7615,225,13,Daniel Davis,1,39,384
Duke Data V4,2,Barbara Martinez,7,Margaret Thompson,1131,1928,7616,225,13,Daniel Davis,1,39,384
Duke Data V4,2,Jennifer Hill,2,Margaret Thompson,667,1156,7617,331,1,Joseph Rodriguez,1,23,469
Duke Data V4,2,Donald Scott,9,Margaret Rodriguez,179,1157,7618,54,26,Donald Scott,1,21,448
